post_id,annotators,rationales,post_tokens,annotator_labels,text,label_counts,n_annotators,shannon_entropy,stability_bins
1178334508317380608_twitter,"[{'label': 'normal', 'annotator_id': 75, 'target': ['None']}, {'label': 'normal', 'annotator_id': 72, 'target': ['None']}, {'label': 'normal', 'annotator_id': 76, 'target': ['None']}]",[],"['<user>', '<user>', 'why', 'does', 'lindsey', 'tweet', 'he', 'posts', 'something', 'dumb', 'and', 'then', 'gets', 'dragged']","['normal', 'normal', 'normal']",<user> <user> why does lindsey tweet he posts something dumb and then gets dragged,{'normal': 3},3,0.0,high_agreement
1143630194571382788_twitter,"[{'label': 'normal', 'annotator_id': 8, 'target': ['None']}, {'label': 'normal', 'annotator_id': 6, 'target': ['None']}, {'label': 'normal', 'annotator_id': 7, 'target': ['None']}]",[],"['studies', 'show', 'oklahoma', 'leads', 'the', 'nation', 'in', 'hamburger', 'consumption', 'oklahoma', 'is', 'the', 'officially', 'the', 'whitest', 'state', 'in', 'the', 'union']","['normal', 'normal', 'normal']",studies show oklahoma leads the nation in hamburger consumption oklahoma is the officially the whitest state in the union,{'normal': 3},3,0.0,high_agreement
1179055816545984513_twitter,"[{'label': 'normal', 'annotator_id': 9, 'target': ['None']}, {'label': 'normal', 'annotator_id': 17, 'target': ['None']}, {'label': 'normal', 'annotator_id': 2, 'target': ['None']}]",[],"['<user>', '<user>', '<user>', '<user>', 'aragorn', 'was', 'an', 'incompetent', 'king', 'and', 'arwen', 'actually', 'ruled', 'gondor', 'sherlock', 'holmes', 'did', 'not', 'solve', 'any', 'crimes', 'it', 'was', 'actually', 'mrs', 'carmichael', 'the', 'whole', 'time', 'hitler', 'did', 'not', 'kill', 'all', 'those', 'jews', 'eva', 'braun', 'masterminded', 'the', 'whole', 'thing']","['normal', 'normal', 'normal']",<user> <user> <user> <user> aragorn was an incompetent king and arwen actually ruled gondor sherlock holmes did not solve any crimes it was actually mrs carmichael the whole time hitler did not kill all those jews eva braun masterminded the whole thing,{'normal': 3},3,0.0,high_agreement
26989362_gab,"[{'label': 'hatespeech', 'annotator_id': 228, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 220, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 208, 'target': ['Jewish']}]","[[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]]","['imagine', 'actually', 'thinking', 'semites', 'were', 'more', 'intelligent', 'than', 'whites', 'or', 'asians', 'hahahahahaahahaha']","['hatespeech', 'hatespeech', 'hatespeech']",imagine actually thinking semites were more intelligent than whites or asians hahahahahaahahaha,{'hatespeech': 3},3,0.0,high_agreement
1179093999426166784_twitter,"[{'label': 'normal', 'annotator_id': 115, 'target': ['None']}, {'label': 'normal', 'annotator_id': 60, 'target': ['None']}, {'label': 'normal', 'annotator_id': 1, 'target': ['None']}]",[],"['kissing', 'somone', 'with', 'a', 'white', 'ass', 'tongue', 'is', 'more', 'nasty', 'in', 'my', 'opinion', 'but', 'i', 'guess', 'i', 'am', 'nasty', 'cuz', 'i', 'drool', 'in', 'people', 'mouths', '😂', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😂', '😂', '😂', '😂', '😂']","['normal', 'normal', 'normal']",kissing somone with a white ass tongue is more nasty in my opinion but i guess i am nasty cuz i drool in people mouths 😂 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😭 😂 😂 😂 😂 😂,{'normal': 3},3,0.0,high_agreement
1109531446757281793_twitter,"[{'label': 'normal', 'annotator_id': 25, 'target': ['None']}, {'label': 'normal', 'annotator_id': 7, 'target': ['None']}, {'label': 'normal', 'annotator_id': 6, 'target': ['None']}]",[],"['sex', 'after', 'my', 'ex', 'has', 'been', 'trash', 'so', 'a', 'bitch', 'is', 'celibate']","['normal', 'normal', 'normal']",sex after my ex has been trash so a bitch is celibate,{'normal': 3},3,0.0,high_agreement
1178774802200485893_twitter,"[{'label': 'normal', 'annotator_id': 18, 'target': ['None']}, {'label': 'normal', 'annotator_id': 5, 'target': ['None']}, {'label': 'normal', 'annotator_id': 39, 'target': ['None']}]",[],"['<user>', '<user>', '<user>', 'it', 'a', 'muslim', 'immigrant', 'man', 'in', 'europe', 'this', 'is', 'not', 'a', 'white', 'scandinavian', 'woman', 'thanks', 'for', 'your', 'help', 'though', 'massive']","['normal', 'normal', 'normal']",<user> <user> <user> it a muslim immigrant man in europe this is not a white scandinavian woman thanks for your help though massive,{'normal': 3},3,0.0,high_agreement
1179096960537632768_twitter,"[{'label': 'normal', 'annotator_id': 4, 'target': ['None']}, {'label': 'normal', 'annotator_id': 17, 'target': ['None']}, {'label': 'normal', 'annotator_id': 9, 'target': ['None']}]",[],"['listening', 'to', '<number>', 'right', 'now', 'and', 'man', 'these', 'callers', 'are', 'morons', 'in', 'hillbilly', 'voice', 'what', 'if', 'we', 'switched', 'aj', 'hinch', 'with', 'bill', 'o', 'brien', 'would', 'the', 'texans', 'do', 'well', 'good', 'lord']","['normal', 'normal', 'normal']",listening to <number> right now and man these callers are morons in hillbilly voice what if we switched aj hinch with bill o brien would the texans do well good lord,{'normal': 3},3,0.0,high_agreement
4612914_gab,"[{'label': 'offensive', 'annotator_id': 223, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 202, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 231, 'target': ['None']}]","[[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","['remember', 'this', 'evening', 'libtards', 'bitch', 'and', 'moan', 'anything', 'good', 'its', 'what', 'evil', 'assholes', 'do', 'and', 'this', 'includes', 'idiots', 'like', 'mccasshole', 'and', 'grahamster']","['offensive', 'offensive', 'offensive']",remember this evening libtards bitch and moan anything good its what evil assholes do and this includes idiots like mccasshole and grahamster,{'offensive': 3},3,0.0,high_agreement
15800577_gab,"[{'label': 'offensive', 'annotator_id': 199, 'target': ['Women']}, {'label': 'offensive', 'annotator_id': 216, 'target': ['African', 'Other']}, {'label': 'offensive', 'annotator_id': 205, 'target': ['African']}]","[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]]","['total', 'bullshit', 'and', 'a', 'complete', 'violation', 'of', 'the', 'people', 'rights', 'then', 'again', 'that', 'the', 'liberal', 'college', 'allowing', 'blacks', 'to', 'run', 'that', 'place', 'into', 'the', 'ground', 'karma', 'a', 'bitch']","['offensive', 'offensive', 'offensive']",total bullshit and a complete violation of the people rights then again that the liberal college allowing blacks to run that place into the ground karma a bitch,{'offensive': 3},3,0.0,high_agreement
1252640147126063107_twitter,"[{'label': 'normal', 'annotator_id': 202, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 238, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 233, 'target': ['Refugee']}]",[],"['<user>', '<user>', 'can', 'the', 'usa', 'take', 'in', 'a', 'billion', 'immigrants']","['normal', 'normal', 'normal']",<user> <user> can the usa take in a billion immigrants,{'normal': 3},3,0.0,high_agreement
11342145_gab,"[{'label': 'hatespeech', 'annotator_id': 25, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 70, 'target': ['Other', 'Other', 'Caucasian', 'Jewish', 'Other']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Jewish']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['yeah', 'about', 'what', 'i', 'd', 'expect', 'from', 'someone', 'using', 'a', 'kike', 'term', 'for', 'his', 'username', 'fraudian', 'psychology', 'stay', 'go', 'finger', 'your', 'own', 'asshole', 'whatever', 'it', 'takes', 'to', 'get', 'you', 'off', 'there', 'princess', 'virtue', 'sniveling', 'at', 'me', 'is', 'not', 'going', 'to', 'earn', 'you', 'good', 'boy', 'points']","['hatespeech', 'hatespeech', 'hatespeech']",yeah about what i d expect from someone using a kike term for his username fraudian psychology stay go finger your own asshole whatever it takes to get you off there princess virtue sniveling at me is not going to earn you good boy points,{'hatespeech': 3},3,0.0,high_agreement
1115852543911919616_twitter,"[{'label': 'normal', 'annotator_id': 7, 'target': ['None']}, {'label': 'normal', 'annotator_id': 25, 'target': ['None']}, {'label': 'normal', 'annotator_id': 6, 'target': ['None']}]",[],"['taeyong', 'keeping', 'that', 'black', 'hair']","['normal', 'normal', 'normal']",taeyong keeping that black hair,{'normal': 3},3,0.0,high_agreement
1179104074119204864_twitter,"[{'label': 'normal', 'annotator_id': 10, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['Women']}, {'label': 'normal', 'annotator_id': 1, 'target': ['None']}]",[],"['if', 'a', 'rape', 'victim', 'is', 'laughing', 'and', 'make', 'jokes', 'after', 'a', 'rape', 'it', 'does', 'not', 'mean', 'that', 'she', 'has', 'not', 'been', 'raped', '<number>', '<number>']","['normal', 'normal', 'normal']",if a rape victim is laughing and make jokes after a rape it does not mean that she has not been raped <number> <number>,{'normal': 3},3,0.0,high_agreement
26533419_gab,"[{'label': 'normal', 'annotator_id': 223, 'target': ['None']}, {'label': 'normal', 'annotator_id': 200, 'target': ['None']}, {'label': 'normal', 'annotator_id': 233, 'target': ['Islam']}]",[],"['ukip', 'sues', 'muslim', 'home', 'secretary', 'over', 'tommy', 'robinson', 'arrest']","['normal', 'normal', 'normal']",ukip sues muslim home secretary over tommy robinson arrest,{'normal': 3},3,0.0,high_agreement
1179103905621434369_twitter,"[{'label': 'normal', 'annotator_id': 21, 'target': ['None']}, {'label': 'normal', 'annotator_id': 59, 'target': ['None']}, {'label': 'normal', 'annotator_id': 2, 'target': ['None']}]",[],"['ffs', 'just', 'seen', 'yet', 'another', '<user>', 'report', 'that', 'has', 'failed', 'correctly', 'report', 'the', 'basic', 'facts', 'correctly', 'so', 'much', 'for', 'basic', 'research']","['normal', 'normal', 'normal']",ffs just seen yet another <user> report that has failed correctly report the basic facts correctly so much for basic research,{'normal': 3},3,0.0,high_agreement
20473768_gab,"[{'label': 'offensive', 'annotator_id': 207, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 204, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 208, 'target': ['Other']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]]","['is', 'he', 'still', 'twittercausting', 'big', 'businesses', 'over', 'the', 'nra', 'thats', 'it', 'i', 'am', 'breaking', 'out', 'my', 'last', 'sock', 'just', 'to', 'go', 'full', 'retard', 'on', 'him']","['offensive', 'offensive', 'offensive']",is he still twittercausting big businesses over the nra thats it i am breaking out my last sock just to go full retard on him,{'offensive': 3},3,0.0,high_agreement
19608046_gab,"[{'label': 'hatespeech', 'annotator_id': 217, 'target': ['Arab', 'Islam', 'Men', 'Women']}, {'label': 'hatespeech', 'annotator_id': 206, 'target': ['Arab', 'Islam']}, {'label': 'hatespeech', 'annotator_id': 223, 'target': ['Arab']}]","[[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]]","['if', 'trudeau', 'keeps', 'importing', 'sand', 'niggers', 'we', 'are', 'going', 'to', 'build', 'a', 'northern', 'wall', 'and', 'make', 'canda', 'pay', 'for', 'it', 'and', 'they', 'will', 'pay', 'when', 'we', 'start', 'shipping', 'off', 'the', 'sand', 'niggers', 'for', 'them']","['hatespeech', 'hatespeech', 'hatespeech']",if trudeau keeps importing sand niggers we are going to build a northern wall and make canda pay for it and they will pay when we start shipping off the sand niggers for them,{'hatespeech': 3},3,0.0,high_agreement
1178764361474727936_twitter,"[{'label': 'normal', 'annotator_id': 111, 'target': ['None']}, {'label': 'normal', 'annotator_id': 91, 'target': ['None']}, {'label': 'normal', 'annotator_id': 48, 'target': ['None']}]",[],"['any', 'other', 'queer', 'trans', 'people', 'concerned', 'with', 'your', 'outer', 'image', 'and', 'looking', 'queer', 'i', 'try', 'not', 'to', 'bc', 'i', 'know', 'it', 'a', 'privilege', 'to', 'be', 'able', 'to', 'present', 'myself', 'as', 'non', 'cishet', 'but', 'also', 'i', 'just', 'want', 'everyone', 'to', 'know', 'im', 'a', 'dyke']","['normal', 'normal', 'normal']",any other queer trans people concerned with your outer image and looking queer i try not to bc i know it a privilege to be able to present myself as non cishet but also i just want everyone to know im a dyke,{'normal': 3},3,0.0,high_agreement
16166955_gab,"[{'label': 'offensive', 'annotator_id': 204, 'target': ['Women']}, {'label': 'offensive', 'annotator_id': 203, 'target': ['Women']}, {'label': 'offensive', 'annotator_id': 202, 'target': ['Other']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['wow', 'you', 'are', 'so', 'alpha', 'abusing', 'women', 'on', 'the', 'internet', 'parroting', 'anglin', 'troll', 'articles', 'you', 'just', 'dgaf', 'what', 'these', 'bitches', '<number>', 'something', 'married', 'women', 'opposing', 'feminism', 'on', 'youtube', 'say', 'so', 'so', 'alpha', 'now', 'go', 'finish', 'your', 'homework', 'before', 'your', 'mom', 'gets', 'angry']","['offensive', 'offensive', 'offensive']",wow you are so alpha abusing women on the internet parroting anglin troll articles you just dgaf what these bitches <number> something married women opposing feminism on youtube say so so alpha now go finish your homework before your mom gets angry,{'offensive': 3},3,0.0,high_agreement
18122043_gab,"[{'label': 'normal', 'annotator_id': 222, 'target': ['None']}, {'label': 'normal', 'annotator_id': 199, 'target': ['None']}, {'label': 'normal', 'annotator_id': 209, 'target': ['Women']}]",[],"['this', 'is', 'a', 'newsweek', 'journalist', 'threatening', 'harassment', 'of', 'the', 'mothers', 'of', 'political', 'dissidents', 'that', 'refuse', 'to', 'talk', 'to', 'him']","['normal', 'normal', 'normal']",this is a newsweek journalist threatening harassment of the mothers of political dissidents that refuse to talk to him,{'normal': 3},3,0.0,high_agreement
1266476388481204226_twitter,"[{'label': 'normal', 'annotator_id': 209, 'target': ['Other']}, {'label': 'normal', 'annotator_id': 235, 'target': ['None']}, {'label': 'normal', 'annotator_id': 203, 'target': ['None']}]",[],"['<user>', '<user>', 'compare', 'their', 'flag', 'to', 'nazis']","['normal', 'normal', 'normal']",<user> <user> compare their flag to nazis,{'normal': 3},3,0.0,high_agreement
1179103606752055298_twitter,"[{'label': 'offensive', 'annotator_id': 11, 'target': ['Women']}, {'label': 'offensive', 'annotator_id': 4, 'target': ['Women']}, {'label': 'offensive', 'annotator_id': 46, 'target': ['Women']}]","[[0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0]]","['a', 'literal', 'slut', 'for', 'lana', 'del', 'rey']","['offensive', 'offensive', 'offensive']",a literal slut for lana del rey,{'offensive': 3},3,0.0,high_agreement
1178659879633985536_twitter,"[{'label': 'normal', 'annotator_id': 84, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['None']}, {'label': 'normal', 'annotator_id': 3, 'target': ['None']}]",[],"['<user>', 'oh', 'now', 'that', 'one', 'was', 'rich', 'she', 'misses', 'willie', 'her', 'actions', 'are', 'what', 'we', 'call', 'po', 'trailer', 'trash']","['normal', 'normal', 'normal']",<user> oh now that one was rich she misses willie her actions are what we call po trailer trash,{'normal': 3},3,0.0,high_agreement
19156920_gab,"[{'label': 'normal', 'annotator_id': 18, 'target': ['None']}, {'label': 'normal', 'annotator_id': 50, 'target': ['None']}, {'label': 'normal', 'annotator_id': 17, 'target': ['None']}]",[],"['a', 'cunardly', 'group', 'sex', 'mobile', 'glory', 'hole', 'device', 'its', 'no3', 'on', 'the', 'takeaway', 'menu', 'cunardly', 'made', 'ceramic', 'sinks', 'a', 'cunardly', 'sink', 'chink']","['normal', 'normal', 'normal']",a cunardly group sex mobile glory hole device its no3 on the takeaway menu cunardly made ceramic sinks a cunardly sink chink,{'normal': 3},3,0.0,high_agreement
1179057767304323072_twitter,"[{'label': 'normal', 'annotator_id': 17, 'target': ['None']}, {'label': 'normal', 'annotator_id': 9, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['Asian', 'African', 'Caucasian', 'Other']}]",[],"['<user>', 'do', 'not', 'understand', 'why', 'in', 'america', 'it', 'all', 'about', 'black', 'or', 'white', 'there', 'are', 'yellow', 'mongoloids', 'and', 'brown', 'orientals', 'people', 'as', 'well', 'most', 'suppressed', 'ones', 'never', 'get', 'to', 'raise', 'their', 'voice', 'v', 'unbeatable', 'loosing', 'in', 'agt', 'is', 'an', 'example', 'to', 'show', 'how', 'racially', 'biased', 'americans', 'are']","['normal', 'normal', 'normal']",<user> do not understand why in america it all about black or white there are yellow mongoloids and brown orientals people as well most suppressed ones never get to raise their voice v unbeatable loosing in agt is an example to show how racially biased americans are,{'normal': 3},3,0.0,high_agreement
1270030665128476673_twitter,"[{'label': 'normal', 'annotator_id': 217, 'target': ['Men', 'Women']}, {'label': 'normal', 'annotator_id': 206, 'target': ['Homosexual', 'Women']}, {'label': 'normal', 'annotator_id': 223, 'target': ['Homosexual']}]",[],"['being', 'gay', 'doesn', '’', 't', 'give', 'out', 'free', 'passes', 'to', 'be', 'gross', 'to', 'women']","['normal', 'normal', 'normal']",being gay doesn ’ t give out free passes to be gross to women,{'normal': 3},3,0.0,high_agreement
1178990389111508993_twitter,"[{'label': 'normal', 'annotator_id': 18, 'target': ['None']}, {'label': 'normal', 'annotator_id': 80, 'target': ['None']}, {'label': 'normal', 'annotator_id': 58, 'target': ['None']}]",[],"['abu', 'hurairah', 'may', 'allah', 'be', 'pleased', 'with', 'him', 'reported', 'the', 'prophet', 'pbuh', 'said', 'he', 'who', 'goes', 'to', 'the', 'mosque', 'at', 'dawn', 'or', 'dusk', 'for', 'salat', 'allah', 'prepares', 'a', 'hospitable', 'abode', 'for', 'him', 'in', 'jannah', 'every', 'time', 'when', 'he', 'walks', 'to', 'it', 'or', 'comes', 'back', 'from', 'it', 'al', 'bukhari', 'and', 'muslim']","['normal', 'normal', 'normal']",abu hurairah may allah be pleased with him reported the prophet pbuh said he who goes to the mosque at dawn or dusk for salat allah prepares a hospitable abode for him in jannah every time when he walks to it or comes back from it al bukhari and muslim,{'normal': 3},3,0.0,high_agreement
