query_id,text
1164021403231776771_twitter,<user> you do realize nazi were nationalist socialists you know the system that bernie and all those hippies are implementing
16498340_gab,good bye facebook and twitter its ok to see people thrown off buildings women being stoned and head cut off god forbid the truth being told
1079059265627795456_twitter,fuck witches get honey 🐝 🐝 more trees less refugees 🌲 🌲 less gas more grass 🌾 🌱 if you do not pick up trash you are not eco fash 🗑 ️ 🗑 ️
21766022_gab,i recommend the film no escape to everyone to see how evil asians can be in a race war
15871173_gab,the trump effect will have its sway and she will no doubt get raped or something by an illegal and he will get off lol
16888034_gab,you stop lying to yourself churches all over western europe are gay friendly have gay weddings worship jews and welcome moslimes dark ages are called such for a reason tyranical reign of churches only after reneissance of pre christian european heritage europe has seen enlightement
9001081_gab,when white europeans start moving to muslim countries and murdering and raping the natives by the thousands then shitlibs might have a case that white on muslim attacks are somehow morally equivalent the mudslimes run over in london were not innocent victims they were colonizers and deserved it
1091105782735749120_twitter,democrats are inviting illegal immigrants who were fired from trump golf club to the state of the union address good now invite ice
1104566514882134017_twitter,i hate living in the ghetto sometimes bc places be scared to deliver here past <number>
1179043060598083585_twitter,<user> okay faggot
4509117_gab,nbc universal pulled the plug on jigaboo esquire channel last week hahaha the ghetto is left with the howler monkeys on bet
27473743_gab,so tommy robinson has been transferred to a <number> asian muslim prison in midlands where he is facing certain death please email write donate do what you can savetommyrobinson
10892428_gab,you retarded lefties had bannon more or less muzzled in the wh cry retards cuz you have now let slip the dog of war
22858868_gab,that your witty comeback to whites in south africa why are they there is white countries are so great 🤷 🏻 ‍ ♂ ️ 🤣 you dumb fucks are so inferior it sad
17490770_gab,the lefts go through the are we the baddies skit realizing they were the nazis all along nazis are leftists are commies are bolsheviks are jews the circle is complete
24264037_gab,give a ghetto thug any reason to riot and the losers will they are violent hateful people they dont even have a reason at all in this since it does not involve any black thugs soros will make sure the proper thug arousers show up to get the violence rolling
19680858_gab,<user> u can pretty much spout the marxist party line on cnn but just try once mentioning how sweden is being raped by me drooling jihadists that just wont fly sound of record being seriously scratched uh pardon us folks while we take a short station break
9643647_gab,oh look another muslim with ties to cair the front group for the terrorist muslim brotherhood is running for office instead of being in jail for being a terrorist supporter by the way us taxpayers paid to import this scumbag just another part of obama legacy
26257978_gab,asshole ghetto trash bastard i will have a party when someone puts his in the ground
